2018	09	07	TR	RU	ENB	TR	39	43	1712	1698	66	-6	14	26	20	40	24	46	26	49	27	53
2018	09	07	AA	BE	F	AA	36	8	1720	1928	35	3	13	7	20	10	23	12	24	13	26	14
2018	09	07	MG	SN	FQ	MG	119	27	1369	1752	16	13	33	7	50	10	59	11	63	12	67	13
2018	09	07	MA	MW	FQ	MA	45	136	1691	1281	95	-18	2	38	3	57	4	66	4	71	4	76
2018	09	07	SC	NG	FQ	SC	198	44	938	1696	2	19	39	1	59	1	68	2	73	2	78	2
2018	09	07	EG	NE	FQ	EG	50	133	1659	1295	94	-17	3	37	4	56	5	65	5	70	5	75
2018	09	07	SZ	TN	FQ	SZ	135	53	1293	1624	21	12	32	8	47	13	55	15	59	16	63	17
2018	09	08	EN	ES	ENA	EN	7	3	1933	2031	50	0	20	20	30	30	35	35	37	38	40	40
2018	09	08	CH	IS	ENA	CH	13	21	1866	1813	71	-8	12	28	18	42	21	49	22	53	23	57
2018	09	09	DK	WA	ENB	DK	19	24	1842	1763	74	-9	11	29	16	44	18	52	20	55	21	59
2018	09	09	FR	NL	ENA	FR	5	11	1989	1896	75	-10	10	30	15	45	17	53	19	56	20	60
2018	09	10	PT	IT	ENA	PT	4	10	1995	1906	75	-10	10	30	15	45	18	52	19	56	20	60
2018	09	10	RS	RO	ENC	RS	23	46	1770	1688	74	-10	10	30	16	44	18	52	19	56	21	59
2018	09	10	SE	TR	ENB	SE	20	39	1818	1712	77	-11	9	31	14	46	16	54	18	57	19	61
2018	09	10	RU	CZ	F	RU	43	38	1698	1713	62	-2	8	12	11	19	13	22	14	23	15	25
2018	09	11	IS	BE	ENA	IS	21	8	1813	1928	48	1	21	19	31	29	37	33	39	36	42	38
2018	09	11	ES	HR	ENA	ES	3	16	2031	1857	83	-13	7	33	10	50	12	58	13	62	14	66
2018	09	11	PL	IE	F	PL	18	34	1843	1732	77	-5	5	15	7	23	8	27	9	29	9	31
2018	10	10	SN	SD	FQ	SN	27	151	1752	1247	97	-19	1	39	2	58	2	68	2	73	2	78
2018	10	10	MA	KM	FQ	MA	45	186	1691	1030	98.8	-20	0	40	1	59	1	69	1	74	1	79
2018	10	10	NG	LY	FQ	NG	44	87	1696	1476	86	-15	5	35	8	52	10	60	10	65	11	69
2018	10	10	EG	SZ	FQ	EG	50	135	1659	1293	94	-17	3	37	4	56	4	66	5	70	5	75
2018	10	10	TN	NE	FQ	TN	53	133	1624	1295	92	-17	3	37	5	55	5	65	6	69	6	74
2018	10	11	ME	RS	ENC	ME	56	23	1613	1770	42	3	23	17	35	25	41	29	44	31	47	33
2018	10	11	PL	PT	ENA	PL	18	4	1843	1995	43	3	23	17	34	26	40	30	43	32	46	34
